mac,time,9c:d9:17:88:77:93,9c:d9:17:86:63:97,14:1a:a3:db:32:14,zone
9c:d9:17:86:63:97,2015-12-30 17:52:40,-40,-20,-50,F,
9c:d9:17:86:63:97,2015-12-30 17:52:50,-40,-18,-52,F,
9c:d9:17:86:63:97,2015-12-30 17:53:00,-42,-20,-52,F,
9c:d9:17:86:63:97,2015-12-30 17:53:10,-42,-24,-50,F,
9c:d9:17:86:63:97,2015-12-30 17:53:20,-44,-22,-58,F,
9c:d9:17:86:63:97,2015-12-30 17:53:30,-42,-24,-54,F,
9c:d9:17:86:63:97,2015-12-30 17:53:40,-42,-20,-48,F,
9c:d9:17:86:63:97,2015-12-30 17:53:50,-40,-22,-54,F,
9c:d9:17:86:63:97,2015-12-30 17:54:00,-44,-22,-50,F,
9c:d9:17:86:63:97,2015-12-30 17:54:10,-44,-22,-52,F,
9c:d9:17:86:63:97,2015-12-30 17:54:20,-42,-24,-54,F,
9c:d9:17:86:63:97,2015-12-30 17:54:30,-100,-24,-52,F,
9c:d9:17:86:63:97,2015-12-30 17:54:40,-42,-20,-48,F,
9c:d9:17:86:63:97,2015-12-30 17:54:50,-44,-22,-54,F,
9c:d9:17:86:63:97,2015-12-30 17:55:00,-42,-22,-58,F,
9c:d9:17:86:63:97,2015-12-30 17:55:10,-42,-24,-58,F,
9c:d9:17:86:63:97,2015-12-30 17:55:20,-42,-22,-50,F,
9c:d9:17:86:63:97,2015-12-30 17:55:40,-42,-22,-48,F,
9c:d9:17:86:63:97,2015-12-30 17:55:50,-44,-22,-54,F,
9c:d9:17:86:63:97,2015-12-30 17:56:00,-44,-100,-52,A,
9c:d9:17:86:63:97,2015-12-30 17:56:10,-42,-24,-52,F,
9c:d9:17:86:63:97,2015-12-30 17:56:20,-44,-22,-56,F,
9c:d9:17:86:63:97,2015-12-30 17:56:30,-42,-22,-54,F,
9c:d9:17:86:63:97,2015-12-30 17:56:40,-42,-22,-56,F,
9c:d9:17:86:63:97,2015-12-30 17:56:50,-38,-22,-56,F,
9c:d9:17:86:63:97,2015-12-30 17:57:00,-44,-22,-54,F,
9c:d9:17:86:63:97,2015-12-30 17:57:10,-44,-22,-54,F,
9c:d9:17:86:63:97,2015-12-30 17:57:20,-42,-22,-52,F,
9c:d9:17:86:63:97,2015-12-30 17:57:30,-42,-22,-52,F,
9c:d9:17:86:63:97,2015-12-30 17:57:40,-40,-20,-50,F,
9c:d9:17:86:63:97,2015-12-30 17:57:50,-40,-20,-54,F,
9c:d9:17:86:63:97,2015-12-30 17:58:00,-42,-20,-52,F,
9c:d9:17:86:63:97,2015-12-30 17:58:10,-42,-18,-46,F,
9c:d9:17:86:63:97,2015-12-30 17:58:20,-42,-24,-52,F,
9c:d9:17:86:63:97,2015-12-30 17:58:30,-42,-22,-50,F,
9c:d9:17:86:63:97,2015-12-30 17:58:50,-62,-22,-50,F,
9c:d9:17:86:63:97,2015-12-30 17:59:00,-46,-20,-54,F,
9c:d9:17:86:63:97,2015-12-30 17:59:10,-50,-24,-52,F,
9c:d9:17:86:63:97,2015-12-30 17:59:20,-52,-20,-52,F,
9c:d9:17:86:63:97,2015-12-30 17:59:30,-46,-20,-54,F,
9c:d9:17:86:63:97,2015-12-30 17:59:40,-42,-20,-52,F,
9c:d9:17:86:63:97,2015-12-30 17:59:50,-44,-22,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:30:00,-100,-36,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:30:10,-100,-36,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:30:20,-100,-38,-42,F,
9c:d9:17:88:77:93,2015-12-30 17:30:30,-100,-38,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:30:40,-100,-36,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:30:50,-100,-42,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:31:00,-100,-42,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:31:30,-100,-40,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:31:40,-100,-40,-50,F,
9c:d9:17:88:77:93,2015-12-30 17:31:50,-100,-40,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:32:00,-100,-40,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:32:10,-100,-40,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:32:20,-100,-38,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:32:30,-100,-38,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:32:40,-100,-38,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:32:50,-100,-36,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:33:00,-100,-36,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:33:10,-100,-38,-42,F,
9c:d9:17:88:77:93,2015-12-30 17:33:20,-100,-38,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:33:30,-100,-36,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:33:40,-100,-38,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:33:50,-100,-40,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:34:00,-36,-38,-44,C,
9c:d9:17:88:77:93,2015-12-30 17:34:10,-100,-38,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:34:20,-100,-38,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:34:30,-100,-36,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:34:40,-100,-36,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:34:50,-100,-38,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:35:00,-38,-40,-46,C,
9c:d9:17:88:77:93,2015-12-30 17:35:10,-100,-36,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:35:20,-100,-38,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:35:30,-100,-36,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:35:40,-100,-38,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:35:50,-100,-38,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:36:00,-100,-38,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:36:10,-100,-36,-42,F,
9c:d9:17:88:77:93,2015-12-30 17:36:20,-100,-36,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:36:30,-100,-36,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:36:40,-100,-38,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:36:50,-100,-38,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:37:00,-100,-36,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:37:10,-100,-36,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:37:20,-100,-36,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:37:30,-100,-36,-100,F,
9c:d9:17:88:77:93,2015-12-30 17:37:40,-100,-38,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:37:50,-100,-36,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:38:00,-36,-38,-46,C,
9c:d9:17:88:77:93,2015-12-30 17:38:20,-100,-38,-42,F,
9c:d9:17:88:77:93,2015-12-30 17:38:30,-100,-36,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:38:40,-100,-36,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:38:50,-100,-36,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:39:00,-100,-36,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:39:10,-100,-38,-50,F,
9c:d9:17:88:77:93,2015-12-30 17:39:20,-100,-36,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:39:30,-100,-36,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:39:40,-100,-38,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:39:50,-100,-38,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:40:00,-100,-38,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:40:10,-34,-40,-46,C,
9c:d9:17:88:77:93,2015-12-30 17:40:20,-36,-38,-42,C,
9c:d9:17:88:77:93,2015-12-30 17:40:30,-100,-38,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:40:40,-100,-40,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:40:50,-100,-38,-50,F,
9c:d9:17:88:77:93,2015-12-30 17:41:00,-100,-40,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:41:10,-100,-40,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:41:20,-100,-38,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:41:30,-100,-40,-44,F,
9c:d9:17:88:77:93,2015-12-30 17:41:40,-100,-40,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:41:50,-100,-36,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:42:00,-100,-38,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:42:10,-100,-40,-50,F,
9c:d9:17:88:77:93,2015-12-30 17:42:20,-100,-38,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:42:30,-100,-40,-52,F,
9c:d9:17:88:77:93,2015-12-30 17:42:40,-100,-40,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:42:50,-100,-40,-50,F,
9c:d9:17:88:77:93,2015-12-30 17:43:10,-100,-38,-50,F,
9c:d9:17:88:77:93,2015-12-30 17:43:20,-100,-40,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:43:30,-100,-40,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:43:40,-100,-38,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:43:50,-100,-34,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:44:00,-100,-38,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:44:10,-100,-36,-56,F,
9c:d9:17:88:77:93,2015-12-30 17:44:20,-100,-36,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:44:30,-100,-40,-50,F,
9c:d9:17:88:77:93,2015-12-30 17:44:40,-100,-38,-46,F,
9c:d9:17:88:77:93,2015-12-30 17:44:50,-100,-40,-48,F,
9c:d9:17:88:77:93,2015-12-30 17:45:10,-14,-40,-56,F,
9c:d9:17:88:77:93,2015-12-30 17:45:30,-14,-38,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:45:40,-14,-40,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:46:10,-16,-36,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:46:20,-14,-38,-100,F,
9c:d9:17:88:77:93,2015-12-30 17:46:30,-14,-38,-56,F,
9c:d9:17:88:77:93,2015-12-30 17:47:20,-14,-36,-56,F,
9c:d9:17:88:77:93,2015-12-30 17:47:30,-14,-38,-56,F,
9c:d9:17:88:77:93,2015-12-30 17:48:00,-14,-38,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:49:30,-14,-40,-100,F,
9c:d9:17:88:77:93,2015-12-30 17:50:40,-14,-40,-56,F,
9c:d9:17:88:77:93,2015-12-30 17:51:20,-14,-40,-56,F,
9c:d9:17:88:77:93,2015-12-30 17:51:50,-14,-40,-58,F,
9c:d9:17:88:77:93,2015-12-30 17:52:00,-14,-38,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:52:40,-8,-40,-52,F,
9c:d9:17:88:77:93,2015-12-30 17:52:50,-14,-40,-58,F,
9c:d9:17:88:77:93,2015-12-30 17:53:00,-14,-40,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:53:10,-14,-38,-56,F,
9c:d9:17:88:77:93,2015-12-30 17:53:40,-14,-40,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:53:50,-14,-40,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:54:00,-8,-40,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:54:10,-8,-40,-60,F,
9c:d9:17:88:77:93,2015-12-30 17:54:20,-14,-40,-56,F,
9c:d9:17:88:77:93,2015-12-30 17:54:30,-14,-40,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:55:30,-14,-40,-56,F,
9c:d9:17:88:77:93,2015-12-30 17:55:40,-14,-42,-56,F,
9c:d9:17:88:77:93,2015-12-30 17:55:50,-8,-40,-52,F,
9c:d9:17:88:77:93,2015-12-30 17:56:00,-8,-40,-58,F,
9c:d9:17:88:77:93,2015-12-30 17:56:10,-14,-40,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:56:20,-10,-40,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:56:30,-14,-40,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:56:40,-14,-40,-56,F,
9c:d9:17:88:77:93,2015-12-30 17:57:10,-14,-42,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:57:20,-16,-44,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:57:50,-16,-42,-56,F,
9c:d9:17:88:77:93,2015-12-30 17:58:10,-14,-40,-54,F,
9c:d9:17:88:77:93,2015-12-30 17:58:20,-14,-40,-58,F,
9c:d9:17:88:77:93,2015-12-30 17:59:00,-14,-42,-52,F,
9c:d9:17:88:77:93,2015-12-30 17:59:10,-100,-42,-50,F,
9c:d9:17:cb:fd:11,2015-12-30 17:30:20,-100,-100,-52,A,
9c:d9:17:cb:fd:11,2015-12-30 17:30:40,-100,-36,-54,F,
9c:d9:17:cb:fd:11,2015-12-30 17:30:50,-100,-36,-52,F,
9c:d9:17:cb:fd:11,2015-12-30 17:31:00,-100,-34,-48,F,
9c:d9:17:cb:fd:11,2015-12-30 17:31:10,-100,-36,-50,F,
9c:d9:17:cb:fd:11,2015-12-30 17:31:20,-100,-38,-48,F,
9c:d9:17:cb:fd:11,2015-12-30 17:31:30,-100,-36,-50,F,
9c:d9:17:cb:fd:11,2015-12-30 17:31:40,-100,-34,-50,F,
9c:d9:17:cb:fd:11,2015-12-30 17:31:50,-100,-100,-54,A,
9c:d9:17:cb:fd:11,2015-12-30 17:32:00,-100,-36,-52,F,
9c:d9:17:cb:fd:11,2015-12-30 17:32:20,-100,-36,-52,F,
9c:d9:17:cb:fd:11,2015-12-30 17:32:40,-100,-36,-46,F,
9c:d9:17:cb:fd:11,2015-12-30 17:33:20,-100,-40,-46,F,
9c:d9:17:cb:fd:11,2015-12-30 17:33:30,-100,-32,-54,F,
9c:d9:17:cb:fd:11,2015-12-30 17:33:40,-100,-36,-46,F,
9c:d9:17:cb:fd:11,2015-12-30 17:34:00,-100,-32,-52,F,
9c:d9:17:cb:fd:11,2015-12-30 17:34:20,-100,-34,-52,F,
9c:d9:17:cb:fd:11,2015-12-30 17:34:30,-100,-36,-56,F,
9c:d9:17:cb:fd:11,2015-12-30 17:34:40,-42,-32,-54,F,
9c:d9:17:cb:fd:11,2015-12-30 17:35:20,-100,-36,-58,F,
9c:d9:17:cb:fd:11,2015-12-30 17:35:40,-100,-36,-58,F,
9c:d9:17:cb:fd:11,2015-12-30 17:35:50,-100,-36,-62,F,
9c:d9:17:cb:fd:11,2015-12-30 17:36:10,-100,-34,-54,F,
9c:d9:17:cb:fd:11,2015-12-30 17:36:50,-100,-34,-58,F,
9c:d9:17:cb:fd:11,2015-12-30 17:37:20,-100,-34,-58,F,
9c:d9:17:cb:fd:11,2015-12-30 17:37:40,-100,-34,-54,F,
9c:d9:17:cb:fd:11,2015-12-30 17:37:50,-100,-40,-62,F,
9c:d9:17:cb:fd:11,2015-12-30 17:38:20,-100,-36,-42,F,
9c:d9:17:cb:fd:11,2015-12-30 17:38:40,-100,-36,-42,F,
9c:d9:17:cb:fd:11,2015-12-30 17:38:50,-100,-38,-46,F,
9c:d9:17:cb:fd:11,2015-12-30 17:39:00,-100,-38,-50,F,
9c:d9:17:cb:fd:11,2015-12-30 17:39:10,-100,-40,-44,F,
9c:d9:17:cb:fd:11,2015-12-30 17:39:30,-100,-44,-48,F,
9c:d9:17:cb:fd:11,2015-12-30 17:39:50,-100,-42,-50,F,
9c:d9:17:cb:fd:11,2015-12-30 17:40:00,-54,-40,-48,E,
9c:d9:17:cb:fd:11,2015-12-30 17:40:10,-100,-38,-46,F,
9c:d9:17:cb:fd:11,2015-12-30 17:40:20,-100,-40,-56,F,
9c:d9:17:cb:fd:11,2015-12-30 17:40:30,-100,-42,-60,F,
9c:d9:17:cb:fd:11,2015-12-30 17:41:30,-46,-52,-58,D,
9c:d9:17:cb:fd:11,2015-12-30 17:41:40,-100,-32,-44,F,
9c:d9:17:cb:fd:11,2015-12-30 17:41:50,-100,-36,-60,F,
9c:d9:17:cb:fd:11,2015-12-30 17:42:00,-48,-34,-54,F,
9c:d9:17:cb:fd:11,2015-12-30 17:42:10,-100,-34,-56,F,
9c:d9:17:cb:fd:11,2015-12-30 17:42:20,-100,-32,-50,F,
9c:d9:17:cb:fd:11,2015-12-30 17:42:30,-100,-32,-46,F,
9c:d9:17:cb:fd:11,2015-12-30 17:42:40,-100,-34,-60,F,
9c:d9:17:cb:fd:11,2015-12-30 17:42:50,-100,-32,-60,F,
9c:d9:17:cb:fd:11,2015-12-30 17:43:00,-100,-34,-52,F,
9c:d9:17:cb:fd:11,2015-12-30 17:43:20,-100,-34,-60,F,
9c:d9:17:cb:fd:11,2015-12-30 17:43:50,-100,-32,-54,F,
9c:d9:17:cb:fd:11,2015-12-30 17:44:40,-100,-34,-62,F,
9c:d9:17:cb:fd:11,2015-12-30 17:45:00,-36,-32,-54,F,
9c:d9:17:cb:fd:11,2015-12-30 17:45:20,-40,-32,-50,F,
9c:d9:17:cb:fd:11,2015-12-30 17:45:40,-40,-52,-76,F,
9c:d9:17:cb:fd:11,2015-12-30 17:45:50,-44,-32,-56,F,
9c:d9:17:cb:fd:11,2015-12-30 17:46:00,-42,-30,-52,F,
9c:d9:17:cb:fd:11,2015-12-30 17:46:30,-46,-34,-54,F,
9c:d9:17:cb:fd:11,2015-12-30 17:47:10,-42,-34,-100,F,
9c:d9:17:cb:fd:11,2015-12-30 17:47:30,-46,-32,-48,F,
9c:d9:17:cb:fd:11,2015-12-30 17:47:50,-44,-30,-50,F,
9c:d9:17:cb:fd:11,2015-12-30 17:48:00,-44,-30,-56,F,
9c:d9:17:cb:fd:11,2015-12-30 17:48:40,-48,-32,-60,F,
9c:d9:17:cb:fd:11,2015-12-30 17:48:50,-50,-32,-52,F,
9c:d9:17:cb:fd:11,2015-12-30 17:49:00,-54,-32,-60,F,
9c:d9:17:cb:fd:11,2015-12-30 17:49:20,-50,-32,-52,F,
9c:d9:17:cb:fd:11,2015-12-30 17:49:30,-54,-32,-54,F,
9c:d9:17:cb:fd:11,2015-12-30 17:49:50,-50,-34,-60,F,
9c:d9:17:cb:fd:11,2015-12-30 17:50:00,-40,-34,-52,F,
9c:d9:17:cb:fd:11,2015-12-30 17:50:10,-44,-34,-50,F,
9c:d9:17:cb:fd:11,2015-12-30 17:50:40,-64,-32,-56,F,
9c:d9:17:cb:fd:11,2015-12-30 17:50:50,-40,-30,-50,F,
9c:d9:17:cb:fd:11,2015-12-30 17:51:00,-46,-30,-52,F,
9c:d9:17:cb:fd:11,2015-12-30 17:51:10,-46,-32,-56,F,
9c:d9:17:cb:fd:11,2015-12-30 17:51:20,-48,-32,-50,F,
9c:d9:17:cb:fd:11,2015-12-30 17:51:40,-28,-24,-42,F,
9c:d9:17:cb:fd:11,2015-12-30 17:51:50,-28,-24,-100,F,
9c:d9:17:cb:fd:11,2015-12-30 17:52:10,-46,-28,-46,F,
9c:d9:17:cb:fd:11,2015-12-30 17:53:30,-46,-38,-100,F,
9c:d9:17:cb:fd:11,2015-12-30 17:53:40,-30,-30,-44,F,
9c:d9:17:cb:fd:11,2015-12-30 17:53:50,-30,-30,-42,F,
9c:d9:17:cb:fd:11,2015-12-30 17:54:50,-40,-32,-48,F,
9c:d9:17:cb:fd:11,2015-12-30 17:55:00,-42,-34,-50,F,
9c:d9:17:cb:fd:11,2015-12-30 17:55:40,-40,-36,-60,F,
9c:d9:17:cb:fd:11,2015-12-30 17:56:20,-42,-28,-48,F,
9c:d9:17:cb:fd:11,2015-12-30 17:57:40,-36,-36,-48,F,
9c:d9:17:cb:fd:11,2015-12-30 17:59:50,-38,-34,-46,F,
9e:f4:0e:36:49:2a,2015-12-30 17:39:00,-100,-68,-100,F,
a0:1d:48:c1:55:3a,2015-12-30 17:56:10,-100,-76,-100,F,HewlettP
a0:86:c6:37:ed:48,2015-12-30 17:35:10,-100,-70,-100,F,
a0:86:c6:37:ed:48,2015-12-30 17:45:10,-72,-100,-100,F,
a0:86:c6:37:ed:48,2015-12-30 17:45:50,-70,-100,-100,F,
a0:86:c6:37:ed:48,2015-12-30 17:46:50,-70,-66,-74,C,
a0:86:c6:37:ed:48,2015-12-30 17:49:10,-70,-100,-100,F,
a0:86:c6:37:ed:48,2015-12-30 17:49:20,-70,-100,-100,F,
a0:8d:16:40:d1:0b,2015-12-30 17:39:40,-100,-68,-100,F,
a0:8d:16:40:d1:0b,2015-12-30 17:40:00,-100,-66,-100,F,
a0:8d:16:d9:78:fd,2015-12-30 17:33:30,-100,-62,-100,F,
a0:8d:16:db:ea:14,2015-12-30 17:30:50,-100,-66,-100,F,
a0:8d:16:db:ea:14,2015-12-30 17:31:30,-100,-66,-100,F,
a0:8d:16:db:ea:14,2015-12-30 17:32:30,-100,-62,-100,F,
a0:8d:16:db:ea:14,2015-12-30 17:33:30,-100,-72,-100,F,
a0:8d:16:db:ea:14,2015-12-30 17:38:00,-100,-78,-100,F,
a0:8d:16:db:ea:14,2015-12-30 17:40:10,-100,-66,-100,F,
a0:8d:16:db:ea:14,2015-12-30 17:46:20,-74,-68,-100,F,
a0:8d:16:db:ea:14,2015-12-30 17:53:00,-100,-68,-100,F,
a0:8d:16:db:ea:14,2015-12-30 17:56:10,-100,-70,-100,F,
a0:8d:16:db:ea:14,2015-12-30 17:57:20,-100,-70,-100,F,
a0:8d:16:db:ea:14,2015-12-30 17:58:20,-100,-62,-100,F,
a0:99:9b:09:94:41,2015-12-30 17:31:30,-100,-46,-38,A,
a0:99:9b:09:94:41,2015-12-30 17:34:30,-100,-38,-42,F,
a0:99:9b:09:94:41,2015-12-30 17:42:50,-100,-28,-42,F,
a0:99:9b:09:94:41,2015-12-30 17:47:10,-38,-40,-42,C,
a0:99:9b:09:94:41,2015-12-30 18:00:00,-100,-100,-38,A,
a0:99:9b:6b:49:f8,2015-12-30 17:44:40,-100,-70,-100,F,
a0:99:9b:6b:49:f8,2015-12-30 17:44:50,-100,-66,-100,F,
a0:99:9b:6b:49:f8,2015-12-30 17:45:00,-100,-72,-100,F,
a0:99:9b:71:a5:47,2015-12-30 17:32:10,-100,-68,-100,F,
a0:99:9b:77:5e:d8,2015-12-30 17:42:10,-100,-46,-40,A,
a0:99:9b:77:5e:d8,2015-12-30 17:53:50,-100,-100,-40,A,
a4:17:31:c1:46:85,2015-12-30 17:30:00,-100,-38,-50,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:30:10,-100,-38,-54,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:30:20,-100,-42,-54,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:30:30,-100,-38,-54,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:30:40,-100,-42,-50,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:30:50,-100,-36,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:31:00,-100,-36,-54,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:31:10,-100,-36,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:31:20,-100,-36,-48,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:31:30,-100,-36,-48,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:31:40,-100,-36,-54,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:31:50,-100,-38,-52,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:32:00,-100,-42,-54,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:32:10,-100,-38,-56,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:32:20,-100,-36,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:32:30,-100,-38,-48,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:32:40,-100,-28,-50,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:32:50,-100,-36,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:33:00,-100,-28,-50,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:33:10,-100,-40,-56,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:33:20,-100,-42,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:33:30,-100,-40,-48,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:33:40,-100,-38,-48,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:33:50,-100,-36,-48,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:34:00,-100,-36,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:34:10,-100,-34,-44,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:34:20,-100,-38,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:34:30,-100,-40,-52,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:34:40,-100,-36,-44,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:34:50,-100,-34,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:35:00,-100,-34,-44,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:35:10,-100,-34,-44,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:35:20,-100,-34,-44,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:35:30,-100,-34,-58,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:35:50,-100,-34,-48,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:36:10,-100,-36,-100,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:36:20,-100,-34,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:36:40,-100,-34,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:36:50,-100,-34,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:37:00,-100,-34,-56,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:37:10,-100,-36,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:37:20,-100,-34,-44,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:37:30,-100,-34,-44,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:37:40,-100,-34,-44,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:37:50,-100,-34,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:38:00,-100,-36,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:38:10,-100,-34,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:38:20,-100,-28,-44,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:38:40,-100,-34,-44,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:38:50,-100,-34,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:39:00,-100,-28,-40,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:39:10,-100,-30,-42,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:39:20,-100,-36,-58,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:39:30,-100,-36,-46,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:39:40,-100,-36,-52,F,HonHaiPr
a4:17:31:c1:46:85,2015-12-30 17:39:50,-100,-26,-42,F,HonHaiPr
