mac,time,9c:d9:17:88:77:93,9c:d9:17:86:63:97,14:1a:a3:d4:3c:19,path,probability,vendor
54:35:30:c6:3b:0d,2016-01-12 09:15:50,-74,-100,-100,"('B', 'A')",0.80000000000000004,HonHaiPr
54:35:30:c6:3b:0d,2016-01-12 09:16:50,-100,-74,-100,"('A', 'B')",1.0,HonHaiPr
54:35:30:c6:3b:0d,2016-01-12 09:18:50,-100,-100,-70,"('D', 'C')",0.59999999999999998,HonHaiPr
54:35:30:c6:3b:0d,2016-01-12 09:19:50,-72,-100,-80,"('B', 'C')",0.40000000000000002,HonHaiPr
54:35:30:c6:3b:0d,2016-01-12 09:23:50,-100,-76,-100,"('D', 'A')",0.40000000000000002,HonHaiPr
54:35:30:c6:3b:0d,2016-01-12 09:24:50,-60,-100,-100,"('D', 'C')",0.80000000000000004,HonHaiPr
54:72:4f:3b:30:4f,2016-01-12 08:49:00,-76,-60,-100,"('C', 'D')",0.59999999999999998,Apple
54:9f:13:bc:c3:fa,2016-01-12 08:49:50,-100,-70,-100,"('D', 'B')",1.0,
54:9f:13:bc:c3:fa,2016-01-12 09:07:30,-74,-70,-76,"('C', 'A')",0.40000000000000002,
54:9f:13:bc:c3:fa,2016-01-12 09:07:40,-68,-64,-66,"('B', 'C')",0.59999999999999998,
54:9f:13:bc:c3:fa,2016-01-12 09:07:50,-72,-66,-68,"('C', 'A')",0.40000000000000002,
54:9f:13:bc:c3:fa,2016-01-12 09:08:00,-68,-62,-74,"('A', 'C')",0.59999999999999998,
54:9f:13:bc:c3:fa,2016-01-12 09:08:10,-76,-72,-72,"('A', 'B')",0.40000000000000002,
54:9f:13:bc:c3:fa,2016-01-12 09:08:20,-68,-74,-70,"('A', 'D')",0.80000000000000004,
54:9f:13:bc:c3:fa,2016-01-12 09:08:30,-100,-76,-76,"('B', 'C')",1.0,
54:9f:13:bc:c3:fa,2016-01-12 09:10:50,-100,-70,-100,"('A', 'C')",0.20000000000000001,
54:9f:13:bc:c3:fa,2016-01-12 09:11:30,-100,-70,-100,"('B', 'A')",0.40000000000000002,
54:9f:13:bc:c3:fa,2016-01-12 09:13:10,-100,-68,-100,"('A', 'B')",1.0,
54:9f:13:c2:32:d4,2016-01-12 09:19:30,-100,-100,-60,"('D', 'A')",1.0,
54:9f:13:c2:32:d4,2016-01-12 09:19:50,-68,-68,-72,"('A', 'D')",0.59999999999999998,
54:9f:13:c2:32:d4,2016-01-12 09:20:00,-74,-100,-100,"('B', 'A')",0.59999999999999998,
54:ae:27:6e:73:b3,2016-01-12 09:00:50,-100,-66,-100,"('D', 'B')",0.80000000000000004,Apple
54:ae:27:c5:17:42,2016-01-12 08:23:00,-78,-70,-74,"('C', 'A')",0.40000000000000002,Apple
54:ae:27:c5:17:42,2016-01-12 08:23:10,-76,-68,-78,"('A', 'B')",0.59999999999999998,Apple
56:3c:46:0c:dd:17,2016-01-12 08:56:10,-72,-74,-76,"('B', 'D')",0.80000000000000004,
56:41:c8:73:2b:4e,2016-01-12 09:23:30,-100,-66,-100,"('A', 'B')",0.59999999999999998,
58:1f:28:0d:e1:f3,2016-01-12 08:43:40,-76,-100,-100,"('A', 'B')",0.40000000000000002,
58:1f:28:0d:e1:f3,2016-01-12 08:48:50,-100,-80,-100,"('A', 'B')",0.59999999999999998,
58:1f:28:0d:e1:f3,2016-01-12 08:53:10,-82,-100,-100,"('A', 'B')",0.59999999999999998,
58:1f:28:eb:c3:fd,2016-01-12 09:04:50,-100,-100,-78,"('C', 'A')",0.40000000000000002,
58:2a:f7:53:b3:44,2016-01-12 09:11:10,-100,-100,-66,"('B', 'C')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:20:20,-82,-100,-100,"('B', 'A')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:20:30,-100,-74,-100,"('D', 'A')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:22:20,-64,-100,-100,"('D', 'C')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:22:50,-58,-58,-100,"('A', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:23:00,-70,-100,-66,"('A', 'B')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:23:10,-66,-100,-74,"('D', 'A')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:23:50,-70,-70,-66,"('A', 'B')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:24:10,-64,-100,-60,"('B', 'A')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:24:20,-66,-74,-68,"('A', 'B')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:24:30,-62,-100,-62,"('B', 'A')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:24:40,-68,-70,-100,"('C', 'B')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:24:50,-72,-68,-80,"('A', 'D')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:25:10,-74,-100,-100,"('B', 'A')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:25:30,-100,-64,-100,"('A', 'B')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:25:40,-72,-100,-100,"('B', 'A')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:25:50,-100,-62,-100,"('A', 'B')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:26:00,-66,-100,-70,"('B', 'A')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:26:10,-100,-62,-64,"('D', 'A')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:26:20,-72,-68,-68,"('B', 'D')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:26:30,-60,-100,-100,"('D', 'A')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:26:40,-68,-68,-100,"('A', 'D')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:26:50,-72,-100,-100,"('D', 'A')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:27:00,-70,-72,-100,"('A', 'D')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:27:10,-100,-68,-100,"('D', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:27:20,-74,-72,-70,"('B', 'D')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:27:40,-68,-100,-100,"('D', 'A')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:27:50,-68,-72,-100,"('C', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:28:10,-74,-78,-66,"('A', 'D')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:28:20,-100,-100,-68,"('D', 'A')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:28:30,-66,-74,-66,"('C', 'D')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:28:50,-66,-100,-62,"('B', 'C')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:29:10,-100,-72,-100,"('A', 'B')",0.20000000000000001,
58:2a:f7:b7:98:01,2016-01-12 08:29:20,-100,-74,-100,"('A', 'C')",0.20000000000000001,
58:2a:f7:b7:98:01,2016-01-12 08:29:50,-100,-74,-100,"('A', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:30:00,-100,-100,-68,"('D', 'A')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:30:10,-74,-100,-66,"('B', 'A')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:30:30,-100,-70,-66,"('D', 'A')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:30:40,-70,-74,-64,"('B', 'D')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:31:00,-72,-100,-100,"('D', 'A')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:31:10,-76,-72,-100,"('A', 'B')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:31:20,-66,-100,-68,"('B', 'C')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:31:40,-100,-74,-100,"('D', 'B')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:32:00,-72,-100,-66,"('C', 'B')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:32:10,-70,-100,-60,"('B', 'C')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:32:30,-76,-100,-62,"('C', 'A')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:32:50,-74,-100,-62,"('B', 'A')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:33:00,-70,-72,-100,"('A', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:33:10,-100,-100,-66,"('B', 'A')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:33:20,-68,-72,-100,"('C', 'A')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:33:30,-68,-62,-100,"('A', 'D')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:33:40,-100,-68,-100,"('D', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:33:50,-64,-66,-66,"('A', 'D')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:34:00,-70,-100,-68,"('D', 'A')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:34:10,-66,-70,-66,"('A', 'D')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:34:20,-66,-100,-68,"('B', 'D')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:34:30,-68,-100,-100,"('B', 'A')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:34:40,-100,-68,-100,"('A', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:35:00,-100,-100,-70,"('D', 'A')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:35:20,-66,-72,-62,"('B', 'D')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:35:30,-66,-100,-100,"('A', 'C')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:35:40,-68,-100,-100,"('C', 'A')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:35:50,-66,-100,-100,"('D', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:36:10,-66,-70,-60,"('A', 'D')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:36:20,-100,-58,-58,"('C', 'D')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:36:30,-64,-100,-60,"('B', 'A')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:36:40,-64,-100,-58,"('D', 'A')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:37:00,-66,-72,-58,"('B', 'A')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:37:10,-66,-66,-62,"('A', 'B')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:37:20,-60,-72,-60,"('C', 'D')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:37:30,-66,-74,-58,"('B', 'A')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:37:40,-64,-64,-58,"('B', 'D')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:37:50,-68,-66,-66,"('B', 'D')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:38:20,-62,-100,-100,"('D', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:38:30,-64,-70,-58,"('A', 'D')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:38:50,-66,-100,-56,"('B', 'A')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:39:00,-100,-64,-56,"('D', 'A')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:39:10,-64,-70,-58,"('A', 'D')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:39:20,-100,-100,-60,"('D', 'A')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:39:30,-68,-70,-60,"('C', 'A')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:40:10,-66,-70,-60,"('C', 'B')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:40:20,-64,-68,-60,"('B', 'C')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:40:40,-64,-70,-100,"('A', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:40:50,-62,-100,-70,"('D', 'A')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:41:00,-62,-70,-72,"('A', 'B')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:41:10,-64,-72,-66,"('C', 'A')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:41:20,-62,-68,-68,"('A', 'D')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:42:10,-64,-100,-68,"('A', 'B')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:42:20,-64,-100,-64,"('D', 'A')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:42:30,-68,-72,-60,"('B', 'C')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:43:00,-70,-66,-100,"('C', 'B')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:43:20,-66,-66,-64,"('B', 'D')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:43:30,-100,-74,-100,"('A', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:43:40,-100,-100,-66,"('A', 'C')",0.20000000000000001,
58:2a:f7:b7:98:01,2016-01-12 08:44:00,-100,-100,-66,"('D', 'A')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:44:10,-70,-72,-66,"('A', 'D')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:44:20,-72,-100,-68,"('A', 'B')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:44:30,-100,-76,-66,"('D', 'A')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:44:40,-60,-100,-60,"('B', 'A')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:44:50,-62,-70,-100,"('A', 'D')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:45:00,-100,-68,-100,"('D', 'A')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:45:10,-60,-68,-100,"('A', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:45:20,-60,-100,-60,"('D', 'A')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:45:30,-60,-68,-60,"('A', 'D')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:45:40,-100,-100,-60,"('B', 'A')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:46:00,-58,-70,-100,"('C', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:46:10,-64,-68,-62,"('B', 'D')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:46:20,-60,-100,-100,"('D', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:46:30,-62,-66,-60,"('B', 'D')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:46:40,-62,-100,-100,"('D', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:47:00,-60,-70,-62,"('A', 'B')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:47:10,-62,-74,-62,"('C', 'A')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:47:20,-60,-68,-60,"('A', 'C')",0.20000000000000001,
58:2a:f7:b7:98:01,2016-01-12 08:47:30,-60,-72,-60,"('A', 'D')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:47:40,-62,-100,-68,"('D', 'A')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:47:50,-60,-70,-62,"('B', 'D')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:48:00,-68,-100,-100,"('D', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:48:10,-60,-68,-62,"('B', 'A')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:48:20,-60,-66,-62,"('A', 'D')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:48:30,-60,-100,-60,"('B', 'D')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:48:40,-68,-100,-100,"('D', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:48:50,-60,-100,-60,"('B', 'C')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:49:00,-62,-100,-100,"('C', 'B')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:49:10,-100,-100,-62,"('D', 'A')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:49:30,-62,-100,-62,"('B', 'C')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:49:40,-64,-100,-100,"('C', 'A')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:49:50,-56,-100,-100,"('C', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:50:00,-60,-100,-58,"('C', 'D')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:50:10,-64,-100,-58,"('A', 'B')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:50:20,-62,-100,-60,"('D', 'A')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:50:30,-62,-72,-60,"('B', 'A')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:50:40,-62,-68,-78,"('C', 'B')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:51:00,-60,-72,-60,"('A', 'D')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:51:10,-60,-100,-60,"('B', 'A')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:51:20,-60,-70,-100,"('A', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:51:30,-66,-100,-66,"('D', 'A')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:51:40,-66,-64,-60,"('A', 'D')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:51:50,-68,-100,-68,"('B', 'A')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:52:00,-76,-70,-74,"('A', 'B')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:52:20,-100,-66,-62,"('B', 'D')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:52:30,-68,-100,-100,"('D', 'B')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:52:40,-100,-64,-64,"('B', 'C')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:52:50,-80,-66,-100,"('D', 'B')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:53:00,-70,-68,-76,"('A', 'B')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:53:10,-68,-66,-74,"('B', 'C')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:53:30,-72,-66,-100,"('D', 'B')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:53:40,-68,-62,-76,"('B', 'D')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:53:50,-72,-64,-100,"('C', 'B')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:54:00,-74,-70,-74,"('B', 'D')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:54:10,-72,-70,-100,"('A', 'B')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:54:30,-100,-66,-80,"('A', 'D')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:54:40,-100,-100,-70,"('D', 'A')",1.0,
58:2a:f7:b7:98:01,2016-01-12 08:54:50,-74,-66,-66,"('B', 'C')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:55:00,-74,-68,-72,"('B', 'D')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:55:20,-74,-70,-100,"('D', 'B')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:55:30,-74,-68,-74,"('B', 'C')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:55:40,-68,-66,-100,"('A', 'C')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:55:50,-70,-66,-100,"('A', 'C')",0.20000000000000001,
58:2a:f7:b7:98:01,2016-01-12 08:56:20,-70,-70,-100,"('D', 'B')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:56:30,-70,-70,-72,"('B', 'A')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:56:40,-66,-66,-76,"('B', 'A')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:56:50,-70,-68,-74,"('B', 'D')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:57:00,-72,-100,-100,"('C', 'B')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:57:10,-70,-100,-60,"('B', 'A')",0.59999999999999998,
58:2a:f7:b7:98:01,2016-01-12 08:57:20,-66,-74,-70,"('B', 'A')",0.40000000000000002,
58:2a:f7:b7:98:01,2016-01-12 08:57:30,-70,-70,-74,"('A', 'B')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:57:40,-58,-100,-62,"('A', 'B')",0.80000000000000004,
58:2a:f7:b7:98:01,2016-01-12 08:57:50,-70,-100,-52,"('B', 'D')",0.59999999999999998,
58:2a:f7:b9:94:06,2016-01-12 08:23:40,-100,-78,-100,"('B', 'A')",0.40000000000000002,
58:2a:f7:b9:94:06,2016-01-12 09:14:50,-100,-70,-100,"('A', 'C')",0.20000000000000001,
58:2a:f7:f1:63:a8,2016-01-12 08:51:50,-100,-74,-100,"('D', 'B')",0.80000000000000004,
58:44:98:41:72:93,2016-01-12 08:45:40,-100,-66,-72,"('B', 'D')",0.80000000000000004,
58:44:98:a3:4e:a1,2016-01-12 08:21:30,-100,-76,-100,"('D', 'A')",0.40000000000000002,
58:44:98:a9:93:d1,2016-01-12 08:48:10,-70,-72,-100,"('A', 'D')",0.40000000000000002,
58:7f:57:b6:40:0b,2016-01-12 08:50:20,-100,-78,-100,"('D', 'B')",0.59999999999999998,
58:7f:66:2d:55:37,2016-01-12 08:54:20,-66,-54,-76,"('A', 'D')",0.59999999999999998,
58:7f:66:32:70:f0,2016-01-12 08:55:50,-100,-100,-70,"('B', 'A')",0.59999999999999998,
58:7f:66:32:70:f0,2016-01-12 09:10:40,-100,-100,-68,"('B', 'A')",0.59999999999999998,
58:7f:66:32:70:f0,2016-01-12 09:20:20,-100,-100,-66,"('A', 'B')",0.59999999999999998,
58:7f:66:32:70:f0,2016-01-12 09:27:20,-100,-100,-68,"('B', 'C')",1.0,
58:7f:66:62:43:50,2016-01-12 08:21:30,-76,-100,-100,"('A', 'C')",0.20000000000000001,
58:7f:66:62:43:50,2016-01-12 08:21:40,-76,-100,-100,"('D', 'C')",0.59999999999999998,
58:7f:66:62:43:50,2016-01-12 08:21:50,-76,-78,-100,"('D', 'A')",0.40000000000000002,
58:7f:66:62:43:50,2016-01-12 08:23:50,-72,-72,-100,"('A', 'D')",0.80000000000000004,
58:7f:66:62:43:50,2016-01-12 08:24:00,-74,-100,-100,"('A', 'B')",1.0,
58:7f:66:62:43:50,2016-01-12 08:30:40,-100,-100,-80,"('A', 'C')",0.20000000000000001,
58:7f:66:62:43:50,2016-01-12 08:30:50,-100,-100,-80,"('B', 'A')",1.0,
58:7f:66:62:43:50,2016-01-12 08:35:40,-100,-80,-100,"('A', 'B')",1.0,
58:7f:66:62:43:50,2016-01-12 08:36:50,-100,-100,-82,"('B', 'A')",0.59999999999999998,
58:7f:66:62:43:50,2016-01-12 08:39:20,-100,-100,-80,"('A', 'B')",0.59999999999999998,
58:7f:66:62:43:50,2016-01-12 08:41:00,-100,-100,-82,"('B', 'A')",1.0,
58:7f:66:62:43:50,2016-01-12 08:49:30,-100,-76,-100,"('D', 'B')",1.0,
58:7f:66:62:43:50,2016-01-12 08:50:50,-68,-72,-78,"('B', 'D')",1.0,
58:7f:66:62:43:50,2016-01-12 08:51:20,-68,-100,-100,"('D', 'B')",1.0,
58:7f:66:62:43:50,2016-01-12 08:52:30,-76,-80,-76,"('B', 'D')",1.0,
58:7f:66:62:43:50,2016-01-12 08:53:20,-78,-100,-100,"('A', 'C')",0.20000000000000001,
58:7f:66:62:43:50,2016-01-12 08:57:30,-78,-100,-100,"('B', 'A')",0.80000000000000004,
58:7f:66:62:43:50,2016-01-12 08:59:30,-100,-78,-100,"('C', 'A')",0.20000000000000001,
58:7f:66:62:43:50,2016-01-12 09:01:30,-100,-74,-100,"('C', 'B')",0.40000000000000002,
58:7f:66:62:43:50,2016-01-12 09:04:40,-74,-100,-78,"('B', 'A')",1.0,
58:7f:66:62:43:50,2016-01-12 09:06:40,-76,-80,-100,"('D', 'B')",0.59999999999999998,
58:7f:66:62:43:50,2016-01-12 09:07:40,-74,-76,-78,"('B', 'D')",0.59999999999999998,
58:7f:66:62:43:50,2016-01-12 09:07:50,-78,-100,-100,"('D', 'B')",1.0,
58:7f:66:7d:55:3c,2016-01-12 08:11:00,-56,-58,-66,"('B', 'D')",1.0,
58:7f:66:7f:40:b5,2016-01-12 08:02:30,-100,-78,-100,"('A', 'C')",0.20000000000000001,
58:7f:66:7f:40:b5,2016-01-12 08:39:30,-100,-82,-100,"('C', 'A')",0.20000000000000001,
58:7f:66:7f:40:b5,2016-01-12 09:12:50,-100,-78,-100,"('C', 'A')",0.59999999999999998,
58:7f:66:c6:fa:cf,2016-01-12 08:44:10,-100,-64,-100,"('A', 'B')",0.40000000000000002,
58:7f:66:c6:fa:cf,2016-01-12 08:44:30,-100,-70,-82,"('D', 'B')",0.59999999999999998,
58:7f:66:f7:12:de,2016-01-12 09:07:20,-64,-66,-64,"('D', 'B')",0.80000000000000004,
5a:42:37:d4:f1:c5,2016-01-12 08:58:30,-40,-46,-44,"('A', 'D')",0.80000000000000004,
5a:84:ec:87:5d:61,2016-01-12 08:55:40,-100,-100,-76,"('B', 'A')",1.0,
5a:db:ad:97:ca:eb,2016-01-12 08:57:20,-100,-74,-100,"('A', 'B')",1.0,
5c:63:bf:80:ae:2a,2016-01-12 08:03:00,-100,-100,-78,"('D', 'C')",0.40000000000000002,Tp-LinkT
5c:63:bf:80:ae:2a,2016-01-12 09:11:40,-100,-78,-80,"('C', 'D')",0.40000000000000002,Tp-LinkT
5c:63:bf:80:ae:2a,2016-01-12 09:15:30,-100,-100,-78,"('B', 'A')",1.0,Tp-LinkT
5c:63:bf:80:ae:2a,2016-01-12 09:23:30,-100,-78,-100,"('D', 'C')",0.59999999999999998,Tp-LinkT
5c:ad:cf:17:e1:83,2016-01-12 08:03:20,-78,-74,-100,"('D', 'A')",0.40000000000000002,
5c:ad:cf:17:e1:83,2016-01-12 08:03:30,-74,-68,-100,"('A', 'D')",0.40000000000000002,
5c:ad:cf:17:e1:83,2016-01-12 08:04:30,-100,-74,-100,"('A', 'C')",0.20000000000000001,
5c:ad:cf:17:e1:83,2016-01-12 08:04:40,-100,-78,-100,"('D', 'B')",0.80000000000000004,
5c:ad:cf:17:e1:83,2016-01-12 08:04:50,-100,-78,-74,"('B', 'C')",0.80000000000000004,
5c:ad:cf:17:e1:83,2016-01-12 08:05:00,-100,-78,-82,"('B', 'A')",0.40000000000000002,
5c:ad:cf:17:e1:83,2016-01-12 08:05:10,-100,-76,-80,"('A', 'B')",0.59999999999999998,
